mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__threshold,param_clf__solver,param_clf__shrinkage,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,split5_test_recall_macro,split6_test_recall_macro,split7_test_recall_macro,split8_test_recall_macro,split9_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,split5_test_f1_macro,split6_test_f1_macro,split7_test_f1_macro,split8_test_f1_macro,split9_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_auc_macro,split1_test_auc_macro,split2_test_auc_macro,split3_test_auc_macro,split4_test_auc_macro,split5_test_auc_macro,split6_test_auc_macro,split7_test_auc_macro,split8_test_auc_macro,split9_test_auc_macro,mean_test_auc_macro,std_test_auc_macro,rank_test_auc_macro
0.22312819957733154,0.007074015907625023,0.0532106876373291,0.006160261193631028,2.5,lsqr,auto,"{'reduce_dim__threshold': 2.5, 'clf__solver': 'lsqr', 'clf__shrinkage': 'auto'}",0.35524691358024696,0.3862794612794613,0.40042087542087546,0.5058339808339808,0.44468401968401966,0.4152918069584736,0.36843434343434345,0.3435746352413019,0.408641975308642,0.43265993265993263,0.40610679444012776,0.045355528389778396,59,0.4150093603875116,0.43503773679212276,0.4078042328042328,0.6024531024531025,0.49246798558392757,0.49269943019943013,0.39495798319327724,0.35834535834535836,0.5360830527497193,0.5213390313390314,0.4656197273847714,0.07182437191849984,73,0.5609395180906954,0.5102875874631998,0.5753418198962753,0.6364493592216365,0.6022381430689653,0.5842853516120843,0.5872091410821755,0.5683333333333334,0.6153636363636363,0.6389256410256412,0.5879373531157642,0.03636637939756406,79,0.35524691358024696,0.3862794612794613,0.40042087542087546,0.5058339808339808,0.44468401968401966,0.4152918069584736,0.36843434343434345,0.3435746352413019,0.408641975308642,0.43265993265993263,0.40610679444012776,0.045355528389778396,59,0.6039603960396039,0.5544554455445545,0.6039603960396039,0.6336633663366337,0.6138613861386139,0.594059405940594,0.6039603960396039,0.57,0.59,0.61,0.5977920792079209,0.021291459379883814,47,0.3226452438829732,0.4001799335287978,0.39675278399104097,0.517542271739593,0.44851630710763846,0.42530027674955206,0.3725726352919336,0.3359576153693801,0.40474453925074855,0.4468379532209319,0.40710495601325897,0.05419376778339872,53,0.5613300198547518,0.5212271346368926,0.5831127376623182,0.6163071598614304,0.6019796141489425,0.5757833547329888,0.5861413021001349,0.5571105169340462,0.5780364957337163,0.6017420310186268,0.5782770366683848,0.025768449025747417,47,,,,,,,,,,,,,1
0.21275968551635743,0.006074639043740392,0.054992151260375974,0.004897225169827272,1,lsqr,auto,"{'reduce_dim__threshold': 1, 'clf__solver': 'lsqr', 'clf__shrinkage': 'auto'}",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111112,1.3877787807814457e-17,79,0.9383938393839384,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9377777777777777,0.9377777777777777,0.9377777777777777,0.9375489548954894,0.0003552111959623199,1,0.752965395549456,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7536,0.7536,0.7536,0.7538615900401922,0.00038462877557759393,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111112,1.3877787807814457e-17,79,0.44554455445544555,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.44,0.44,0.44,0.437940594059406,0.003196900763661082,79,0.0684931506849315,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06790123456790124,0.06790123456790124,0.06790123456790124,0.06767945555380603,0.0003426728646042089,79,0.2746507527465075,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26888888888888896,0.26888888888888896,0.26888888888888896,0.2667660881345575,0.0033097598764006407,79,,,,,,,,,,,,,1
0.24534220695495607,0.010236262666966405,0.05780539512634277,0.008155048239522898,10,eigen,auto,"{'reduce_dim__threshold': 10, 'clf__solver': 'eigen', 'clf__shrinkage': 'auto'}",0.5398148148148149,0.49023569023569025,0.5985690235690235,0.5928321678321677,0.490986790986791,0.44887766554433217,0.447334455667789,0.3782547699214366,0.4523288439955107,0.5147306397306397,0.49539648622981947,0.0652549799713716,15,0.5437469937469938,0.5602555442980975,0.5957999002674645,0.642566305357003,0.4342779134445801,0.4726377018043684,0.5427477388261701,0.4033008658008658,0.5364337822671156,0.5400010617401922,0.5271767807552852,0.06843625753702577,35,0.6888967468175389,0.6130528554375194,0.713461064588711,0.7206461509938371,0.6656730920344782,0.6054624693238554,0.6627670119953171,0.5830844155844156,0.6730555555555555,0.6606569517439083,0.6586756314075135,0.04319563255487709,29,0.5398148148148149,0.49023569023569025,0.5985690235690235,0.5928321678321677,0.490986790986791,0.44887766554433217,0.447334455667789,0.3782547699214366,0.4523288439955107,0.5147306397306397,0.49539648622981947,0.0652549799713716,15,0.693069306930693,0.6039603960396039,0.7128712871287128,0.7029702970297029,0.6831683168316832,0.6138613861386139,0.6534653465346535,0.59,0.67,0.66,0.6583366336633663,0.040689571288549074,3,0.5350750832714168,0.5104968863138798,0.5871496450102308,0.5881425323349099,0.4585463784368938,0.45191571028354005,0.4341025273064349,0.3782067287685265,0.43715610823453965,0.5221340388007055,0.49029256387610776,0.06588483850504977,11,0.6866571513631371,0.6018848006326165,0.7047674289119679,0.7004497661628709,0.6696609102245545,0.6037388447808201,0.6384561796888713,0.5775447997695189,0.6547899159663865,0.6566269841269842,0.6494576781627728,0.041445204929469966,3,,,,,,,,,,,,,1
0.23875799179077148,0.010399548516472568,0.055723166465759276,0.006058731983647182,5,eigen,auto,"{'reduce_dim__threshold': 5, 'clf__solver': 'eigen', 'clf__shrinkage': 'auto'}",0.5302469135802469,0.4578282828282828,0.49949494949494944,0.5317987567987568,0.46388241388241386,0.4764870931537598,0.48226711560044894,0.29500561167227835,0.47042648709315377,0.47769360269360267,0.46851312267978934,0.06273529338679261,39,0.5458549076196135,0.5120370370370371,0.50163139329806,0.5943487159173433,0.4307170542635659,0.5104045726852744,0.514364353558727,0.41340976746933494,0.55833790097356,0.4758808960936621,0.5056986598916178,0.052368677466570285,50,0.6798824840467239,0.5795379537953795,0.6627141285557127,0.6466287805251113,0.6345028398188656,0.6222259125854749,0.6736688785794911,0.5420160231445422,0.6693413201785294,0.6256788247213779,0.6336197145951208,0.041887543140739184,57,0.5302469135802469,0.4578282828282828,0.49949494949494944,0.5317987567987568,0.46388241388241386,0.4764870931537598,0.48226711560044894,0.29500561167227835,0.47042648709315377,0.47769360269360267,0.46851312267978934,0.06273529338679261,39,0.6831683168316832,0.594059405940594,0.6732673267326733,0.6237623762376238,0.6534653465346535,0.594059405940594,0.6732673267326733,0.51,0.65,0.65,0.6305049504950496,0.049941391981753874,27,0.5264898977393114,0.47464413924224796,0.4849216257455957,0.532373693284397,0.44223750919153215,0.4677521259429894,0.48865651467242827,0.29200294754614364,0.454388779777556,0.47440374440374433,0.4637870977545946,0.063253249544094,29,0.673469450110713,0.5798766806771862,0.6552922708001138,0.613657237988731,0.6412013615154618,0.5916579188708451,0.6662306755581172,0.5051977166326443,0.6419122476576837,0.6355150183150182,0.6204010578126515,0.048003648502565124,29,,,,,,,,,,,,,1
0.235351037979126,0.010421572327248914,0.05628290176391602,0.007787559677504605,2.5,eigen,auto,"{'reduce_dim__threshold': 2.5, 'clf__solver': 'eigen', 'clf__shrinkage': 'auto'}",0.35524691358024696,0.3862794612794613,0.40042087542087546,0.5058339808339808,0.44468401968401966,0.4152918069584736,0.36843434343434345,0.3435746352413019,0.408641975308642,0.43265993265993263,0.40610679444012776,0.045355528389778396,59,0.4150093603875116,0.43503773679212276,0.4078042328042328,0.6024531024531025,0.49246798558392757,0.49269943019943013,0.39495798319327724,0.35834535834535836,0.5360830527497193,0.5213390313390314,0.4656197273847714,0.07182437191849984,73,0.5609395180906954,0.5102875874631998,0.5753418198962753,0.6364493592216365,0.6022381430689653,0.5842853516120843,0.5872091410821755,0.5683333333333334,0.6153636363636363,0.6389256410256412,0.5879373531157642,0.03636637939756406,79,0.35524691358024696,0.3862794612794613,0.40042087542087546,0.5058339808339808,0.44468401968401966,0.4152918069584736,0.36843434343434345,0.3435746352413019,0.408641975308642,0.43265993265993263,0.40610679444012776,0.045355528389778396,59,0.6039603960396039,0.5544554455445545,0.6039603960396039,0.6336633663366337,0.6138613861386139,0.594059405940594,0.6039603960396039,0.57,0.59,0.61,0.5977920792079209,0.021291459379883814,47,0.3226452438829732,0.4001799335287978,0.39675278399104097,0.517542271739593,0.44851630710763846,0.42530027674955206,0.3725726352919336,0.3359576153693801,0.40474453925074855,0.4468379532209319,0.40710495601325897,0.05419376778339872,53,0.5613300198547518,0.5212271346368926,0.5831127376623182,0.6163071598614304,0.6019796141489425,0.5757833547329888,0.5861413021001349,0.5571105169340462,0.5780364957337163,0.6017420310186268,0.5782770366683848,0.025768449025747417,47,,,,,,,,,,,,,1
0.23699851036071778,0.01570540838752385,0.05751104354858398,0.008482703218541773,1,eigen,auto,"{'reduce_dim__threshold': 1, 'clf__solver': 'eigen', 'clf__shrinkage': 'auto'}",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111112,1.3877787807814457e-17,79,0.9383938393839384,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9377777777777777,0.9377777777777777,0.9377777777777777,0.9375489548954894,0.0003552111959623199,1,0.752965395549456,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7536,0.7536,0.7536,0.7538615900401922,0.00038462877557759393,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111112,1.3877787807814457e-17,79,0.44554455445544555,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.44,0.44,0.44,0.437940594059406,0.003196900763661082,79,0.0684931506849315,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06790123456790124,0.06790123456790124,0.06790123456790124,0.06767945555380603,0.0003426728646042089,79,0.2746507527465075,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26888888888888896,0.26888888888888896,0.26888888888888896,0.2667660881345575,0.0033097598764006407,79,,,,,,,,,,,,,1
0.24561097621917724,0.010085899464659372,0.06084673404693604,0.006410041199367612,10,lsqr,0.0,"{'reduce_dim__threshold': 10, 'clf__solver': 'lsqr', 'clf__shrinkage': 0.0}",0.5037037037037037,0.4534511784511783,0.5428451178451178,0.6516252266252266,0.4458236208236208,0.4865881032547699,0.46136363636363636,0.36184062850729515,0.41703142536475873,0.4238215488215488,0.4748094189760856,0.07552711454836443,30,0.5292356185973207,0.4686498555292881,0.5299040828452592,0.6506033419076896,0.5322155994180617,0.48862433862433857,0.43024691358024686,0.37814375640462594,0.5088910515267104,0.45813692480359147,0.49746514832371325,0.06932688838789865,56,0.6563408468506425,0.5511514373321831,0.6466266794746701,0.7294025675859511,0.6805303747103263,0.6201555869872701,0.6415291529152916,0.5767220026350461,0.639883888721098,0.6001767676767678,0.6342519304889247,0.04847295934884532,54,0.5037037037037037,0.4534511784511783,0.5428451178451178,0.6516252266252266,0.4458236208236208,0.4865881032547699,0.46136363636363636,0.36184062850729515,0.41703142536475873,0.4238215488215488,0.4748094189760856,0.07552711454836443,30,0.6633663366336634,0.5643564356435643,0.6534653465346535,0.7227722772277227,0.6633663366336634,0.6336633663366337,0.6435643564356436,0.59,0.62,0.57,0.6324554455445545,0.04596753221822451,22,0.5074745034889961,0.4548516842634489,0.5318815244770871,0.6438227712737516,0.4272420888321271,0.4814635300645435,0.44107251537592096,0.35380792047458715,0.40437114939356855,0.4326146406019391,0.46786023282459704,0.0759167728897818,24,0.6536518869278232,0.5527713598767763,0.6458590228366404,0.7217633334115573,0.6466450257505226,0.6230319264576821,0.6378286112216162,0.5701702741702742,0.6124761716078306,0.5800949705724987,0.6244292582833222,0.04652897123647518,18,,,,,,,,,,,,,1
0.25558626651763916,0.02935499688895339,0.057326436042785645,0.0061302085834119766,5,lsqr,0.0,"{'reduce_dim__threshold': 5, 'clf__solver': 'lsqr', 'clf__shrinkage': 0.0}",0.4842592592592593,0.4189393939393939,0.5,0.5618104118104118,0.4199430199430199,0.5227833894500561,0.45684624017957354,0.32253086419753085,0.3907407407407407,0.42424242424242425,0.450209574376241,0.06618972352453192,50,0.49232804232804234,0.47927170868347335,0.5175925925925926,0.5952882865926344,0.5032407407407408,0.6052393857271906,0.45458553791887124,0.32991069404778095,0.3919753086419753,0.4507486209613869,0.4820180918234689,0.07925786775395408,66,0.6504479019330504,0.5652466927365005,0.6381188118811881,0.6848052507114065,0.6142326732673268,0.6561861064155197,0.6278327832783278,0.5425516115871073,0.5857222222222223,0.6032978723404255,0.6168441926373075,0.0414845138402289,72,0.4842592592592593,0.4189393939393939,0.5,0.5618104118104118,0.4199430199430199,0.5227833894500561,0.45684624017957354,0.32253086419753085,0.3907407407407407,0.42424242424242425,0.450209574376241,0.06618972352453192,50,0.6534653465346535,0.5643564356435643,0.6336633663366337,0.6732673267326733,0.6039603960396039,0.6237623762376238,0.6336633663366337,0.54,0.59,0.6,0.6116138613861386,0.038334149385590315,38,0.47802452331339207,0.42164640971195144,0.49704415954415954,0.5578529765664269,0.39965206143367066,0.4944659915248151,0.45081202768248374,0.31983766352363036,0.3908937357714622,0.43395668459607084,0.44441862336680626,0.06350525240144834,44,0.6440753784997375,0.5443279533906645,0.6257806549885757,0.6642916499091591,0.590662779805832,0.6143121681269613,0.626928002261089,0.5356616084576977,0.5874686054196959,0.5986271273483549,0.6032135928207767,0.03879728185580663,40,,,,,,,,,,,,,1
0.2373732328414917,0.0067506088826147165,0.06011130809783936,0.006300742693930082,2.5,lsqr,0.0,"{'reduce_dim__threshold': 2.5, 'clf__solver': 'lsqr', 'clf__shrinkage': 0.0}",0.3731481481481482,0.36632996632996634,0.3736531986531987,0.5403457653457653,0.36598031598031594,0.4185746352413019,0.3596801346801347,0.3525813692480359,0.36430976430976425,0.37415824915824913,0.388876154709488,0.053222687487180155,69,0.33959876543209877,0.42024033718948967,0.3923336710570753,0.5728283930411591,0.45769478161635024,0.5212201378868044,0.3667328042328042,0.4713878713878714,0.4703947368421052,0.4884920634920635,0.4500923562177822,0.06775409459194374,85,0.524037403740374,0.5291459896594987,0.5521829994549606,0.6306579594129627,0.5553714026864871,0.6136020744931636,0.5623526638378123,0.5807728937728939,0.5846929824561403,0.6142142857142858,0.5747030655228579,0.03466657793327688,93,0.3731481481481482,0.36632996632996634,0.3736531986531987,0.5403457653457653,0.36598031598031594,0.4185746352413019,0.3596801346801347,0.3525813692480359,0.36430976430976425,0.37415824915824913,0.388876154709488,0.053222687487180155,69,0.594059405940594,0.5742574257425742,0.5643564356435643,0.6336633663366337,0.5742574257425742,0.6039603960396039,0.5841584158415841,0.59,0.59,0.57,0.5878712871287128,0.019130918942957247,60,0.35198597603138365,0.3793393948733755,0.36834783150572625,0.538983238983239,0.34968657402950265,0.4073482073482073,0.35939861265948225,0.33792713434450916,0.3566153644461265,0.3868716036908256,0.3836503937912378,0.05524386213804817,69,0.5555027329358323,0.5351620534933041,0.5464244284463148,0.6197030692080197,0.5442820757477694,0.5881623327167881,0.569516926609049,0.5544159436251672,0.5668768227253501,0.5591354918917848,0.563918187739938,0.023328826441814582,63,,,,,,,,,,,,,1
0.23653604984283447,0.015757134611594593,0.06222259998321533,0.0112462857290008,1,lsqr,0.0,"{'reduce_dim__threshold': 1, 'clf__solver': 'lsqr', 'clf__shrinkage': 0.0}",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111112,1.3877787807814457e-17,79,0.9383938393839384,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9377777777777777,0.9377777777777777,0.9377777777777777,0.9375489548954894,0.0003552111959623199,1,0.752965395549456,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7536,0.7536,0.7536,0.7538615900401922,0.00038462877557759393,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111112,1.3877787807814457e-17,79,0.44554455445544555,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.44,0.44,0.44,0.437940594059406,0.003196900763661082,79,0.0684931506849315,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06790123456790124,0.06790123456790124,0.06790123456790124,0.06767945555380603,0.0003426728646042089,79,0.2746507527465075,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26888888888888896,0.26888888888888896,0.26888888888888896,0.2667660881345575,0.0033097598764006407,79,,,,,,,,,,,,,1
0.2505695104598999,0.00958537710995627,0.05938079357147217,0.005834052515194648,10,eigen,0.0,"{'reduce_dim__threshold': 10, 'clf__solver': 'eigen', 'clf__shrinkage': 0.0}",0.5037037037037037,0.4534511784511783,0.5428451178451178,0.6516252266252266,0.4458236208236208,0.4865881032547699,0.46136363636363636,0.36184062850729515,0.41703142536475873,0.4238215488215488,0.4748094189760856,0.07552711454836443,30,0.5292356185973207,0.4686498555292881,0.5299040828452592,0.6506033419076896,0.5322155994180617,0.48862433862433857,0.43024691358024686,0.37814375640462594,0.5088910515267104,0.45813692480359147,0.49746514832371325,0.06932688838789865,56,0.6563408468506425,0.5511514373321831,0.6466266794746701,0.7294025675859511,0.6805303747103263,0.6201555869872701,0.6415291529152916,0.5767220026350461,0.639883888721098,0.6001767676767678,0.6342519304889247,0.04847295934884532,54,0.5037037037037037,0.4534511784511783,0.5428451178451178,0.6516252266252266,0.4458236208236208,0.4865881032547699,0.46136363636363636,0.36184062850729515,0.41703142536475873,0.4238215488215488,0.4748094189760856,0.07552711454836443,30,0.6633663366336634,0.5643564356435643,0.6534653465346535,0.7227722772277227,0.6633663366336634,0.6336633663366337,0.6435643564356436,0.59,0.62,0.57,0.6324554455445545,0.04596753221822451,22,0.5074745034889961,0.4548516842634489,0.5318815244770871,0.6438227712737516,0.4272420888321271,0.4814635300645435,0.44107251537592096,0.35380792047458715,0.40437114939356855,0.4326146406019391,0.46786023282459704,0.0759167728897818,24,0.6536518869278232,0.5527713598767763,0.6458590228366404,0.7217633334115573,0.6466450257505226,0.6230319264576821,0.6378286112216162,0.5701702741702742,0.6124761716078306,0.5800949705724987,0.6244292582833222,0.04652897123647518,18,,,,,,,,,,,,,1
0.24519658088684082,0.012849290464132135,0.061495614051818845,0.008660552072130758,5,eigen,0.0,"{'reduce_dim__threshold': 5, 'clf__solver': 'eigen', 'clf__shrinkage': 0.0}",0.4842592592592593,0.4189393939393939,0.5,0.5618104118104118,0.4199430199430199,0.5227833894500561,0.45684624017957354,0.32253086419753085,0.3907407407407407,0.42424242424242425,0.450209574376241,0.06618972352453192,50,0.49232804232804234,0.47927170868347335,0.5175925925925926,0.5952882865926344,0.5032407407407408,0.6052393857271906,0.45458553791887124,0.32991069404778095,0.3919753086419753,0.4507486209613869,0.4820180918234689,0.07925786775395408,66,0.6504479019330504,0.5652466927365005,0.6381188118811881,0.6848052507114065,0.6142326732673268,0.6561861064155197,0.6278327832783278,0.5425516115871073,0.5857222222222223,0.6032978723404255,0.6168441926373075,0.0414845138402289,72,0.4842592592592593,0.4189393939393939,0.5,0.5618104118104118,0.4199430199430199,0.5227833894500561,0.45684624017957354,0.32253086419753085,0.3907407407407407,0.42424242424242425,0.450209574376241,0.06618972352453192,50,0.6534653465346535,0.5643564356435643,0.6336633663366337,0.6732673267326733,0.6039603960396039,0.6237623762376238,0.6336633663366337,0.54,0.59,0.6,0.6116138613861386,0.038334149385590315,38,0.47802452331339207,0.42164640971195144,0.49704415954415954,0.5578529765664269,0.39965206143367066,0.4944659915248151,0.45081202768248374,0.31983766352363036,0.3908937357714622,0.43395668459607084,0.44441862336680626,0.06350525240144834,44,0.6440753784997375,0.5443279533906645,0.6257806549885757,0.6642916499091591,0.590662779805832,0.6143121681269613,0.626928002261089,0.5356616084576977,0.5874686054196959,0.5986271273483549,0.6032135928207767,0.03879728185580663,40,,,,,,,,,,,,,1
0.24700870513916015,0.011451584325358663,0.0600569486618042,0.0050457154241637,2.5,eigen,0.0,"{'reduce_dim__threshold': 2.5, 'clf__solver': 'eigen', 'clf__shrinkage': 0.0}",0.3731481481481482,0.36632996632996634,0.3736531986531987,0.5403457653457653,0.36598031598031594,0.4185746352413019,0.3596801346801347,0.3525813692480359,0.36430976430976425,0.37415824915824913,0.388876154709488,0.053222687487180155,69,0.33959876543209877,0.42024033718948967,0.3923336710570753,0.5728283930411591,0.45769478161635024,0.5212201378868044,0.3667328042328042,0.4713878713878714,0.4703947368421052,0.4884920634920635,0.4500923562177822,0.06775409459194374,85,0.524037403740374,0.5291459896594987,0.5521829994549606,0.6306579594129627,0.5553714026864871,0.6136020744931636,0.5623526638378123,0.5807728937728939,0.5846929824561403,0.6142142857142858,0.5747030655228579,0.03466657793327688,93,0.3731481481481482,0.36632996632996634,0.3736531986531987,0.5403457653457653,0.36598031598031594,0.4185746352413019,0.3596801346801347,0.3525813692480359,0.36430976430976425,0.37415824915824913,0.388876154709488,0.053222687487180155,69,0.594059405940594,0.5742574257425742,0.5643564356435643,0.6336633663366337,0.5742574257425742,0.6039603960396039,0.5841584158415841,0.59,0.59,0.57,0.5878712871287128,0.019130918942957247,60,0.35198597603138365,0.3793393948733755,0.36834783150572625,0.538983238983239,0.34968657402950265,0.4073482073482073,0.35939861265948225,0.33792713434450916,0.3566153644461265,0.3868716036908256,0.3836503937912378,0.05524386213804817,69,0.5555027329358323,0.5351620534933041,0.5464244284463148,0.6197030692080197,0.5442820757477694,0.5881623327167881,0.569516926609049,0.5544159436251672,0.5668768227253501,0.5591354918917848,0.563918187739938,0.023328826441814582,63,,,,,,,,,,,,,1
0.2330540895462036,0.009880342717860308,0.05731997489929199,0.004854863862976223,1,eigen,0.0,"{'reduce_dim__threshold': 1, 'clf__solver': 'eigen', 'clf__shrinkage': 0.0}",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111112,1.3877787807814457e-17,79,0.9383938393839384,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9372937293729373,0.9377777777777777,0.9377777777777777,0.9377777777777777,0.9375489548954894,0.0003552111959623199,1,0.752965395549456,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7541417508087442,0.7536,0.7536,0.7536,0.7538615900401922,0.00038462877557759393,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111112,1.3877787807814457e-17,79,0.44554455445544555,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.43564356435643564,0.44,0.44,0.44,0.437940594059406,0.003196900763661082,79,0.0684931506849315,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06743295019157088,0.06790123456790124,0.06790123456790124,0.06790123456790124,0.06767945555380603,0.0003426728646042089,79,0.2746507527465075,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26439057698873336,0.26888888888888896,0.26888888888888896,0.26888888888888896,0.2667660881345575,0.0033097598764006407,79,,,,,,,,,,,,,1
